% Generated by PAnDConv in Tue Nov  1 10:31:45 2011
% Author: Paulo Joia Filho
% instances: 3028
% dimension: 13
% classes:   3
% 
% Link to Dataset: (Example 3: US counties) 
% http://www.cs.umd.edu/hcil/hce/examples/application_examples.html
% 
%
% Data source:
% 
% County-by-County data:
% http://users.erols.com/turboperl/dcmaps.html 
% 
% FIPS code - county names:
% http://www.census.gov/population/cencounts/1900-90.txt
% http://www.arfsys.com/indep.htm ( Denali Alaska 02068 )
% 
%
% The meaning of each column :
%    
%    1. HomeValue2000: median value of owner-occupied housing value, 2000
%    2. Income1999: per capita money income, 1999
%    3. Poverty1999: percent below poverty level, 1999
%    4. PopDensity2000: population, 2000
%    5. PopChange: population percent change, 4/1/2000-7/1/2001
%    6. Prcnt65+: population 65 years old and over, 2000
%    7. Below18: person under 18 years old, 2000
%    8. PrcntFemale2000: percent of female persons, 2000
%    9. PrcntHSgrads2000: percent of high school graduates age 25+, 2000
%   10. PrcntCollege2000: percent of college graduates or higher age 25+, 2000
%   11. Unemployed: person unemployed, 1999
%   12. PrcntBelow18: percent under 18 years old, 2000
%   13. FarmAcres: farm land (acres), 1997
%   14. LifeExpectancy_classes: life expectancy, 1997
%
%   
% Notice:
% 
%   - Incomplete instances were removed from original dataset.
%
%   - The column "LifeExpectancy_classes" was adapted from "LifeExpectancy" in order to create three distinc classes, as following: 
%
%     65 <= LE < 74 -> class 0;
%     74 <= LE < 76 -> class 1;
%     76 <= LE < 80 -> class 2.


@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	HomeValue2000	REAL
@ATTRIBUTE	Income1999	REAL
@ATTRIBUTE	Poverty1999	REAL
@ATTRIBUTE	PopDensity2000	REAL
@ATTRIBUTE	PopChange	REAL
@ATTRIBUTE	Prcnt65Plus	REAL
@ATTRIBUTE	Below18	REAL
@ATTRIBUTE	PrcntFemale2000	REAL
@ATTRIBUTE	PrcntHSgrads2000	REAL
@ATTRIBUTE	PrcntCollege2000	REAL
@ATTRIBUTE	Unemployed	REAL
@ATTRIBUTE	PrcntBelow18	REAL
@ATTRIBUTE	FarmAcres	REAL
@ATTRIBUTE	class {0,1,2}

@DATA
93,0.074267,0.34078,0.37083,0.0026896,-0.10294,0.45821,0.0024063,0.91289,0.76392,0.29422,0.0025108,0.55408,0.0092896,0
94,0.0792,0.3571,0.28295,0.0021363,0.022059,0.46398,0.0019374,0.89721,0.75464,0.2014,0.0022836,0.56071,0.026207,1
95,0.1056,0.38012,0.27065,0.0086296,0.073529,0.34006,0.0074247,0.89895,0.79691,0.36602,0.0050253,0.53201,0.0585,1
96,0.095467,0.33395,0.24956,0.0055936,0.13971,0.32565,0.0056342,0.88153,0.73711,0.16988,0.003145,0.62252,0.022355,1
97,0.094,0.3208,0.44464,0.0053434,0.036765,0.2853,0.0059348,0.91289,0.7134,0.22417,0.0035628,0.68653,0.051506,0
98,0.082,0.34976,0.34974,0.0020512,0.029412,0.39481,0.0020371,0.89721,0.70412,0.17338,0.001906,0.61369,0.055341,0
99,0.0516,0.32494,0.33216,0.0009675,-0.11765,0.48991,0.00090331,0.89721,0.68866,0.16813,0.0010007,0.57837,0.0037408,0
100,0.062267,0.29905,0.50791,0.0016116,-0.13971,0.40922,0.0016597,0.92857,0.6701,0.1944,0.0023789,0.63797,0.044441,0
101,0.080133,0.36173,0.31986,0.0019668,0.058824,0.36888,0.0018111,0.89721,0.75361,0.30298,0.0023935,0.56954,0.019736,0
102,0.12387,0.40007,0.21968,0.0090357,0.16912,0.27378,0.0082482,0.89199,0.85876,0.44133,0.0047687,0.56512,0.034056,2
103,0.078,0.32507,0.26714,0.0018668,0.036765,0.45533,0.0017208,0.87979,0.73299,0.19264,0.00094935,0.56954,0.027602,1
104,0.072667,0.34945,0.28647,0.001223,0.0073529,0.58213,0.00099326,0.8885,0.74433,0.18389,0.00058647,0.50331,0.036685,1
105,0.11453,0.41437,0.25659,0.0092515,0.13235,0.61095,0.0070312,0.89547,0.80722,0.31524,0.0058097,0.4702,0.0070008,1
106,0.094267,0.39026,0.17926,0.0017295,0.11029,0.35159,0.0015997,0.87805,0.79588,0.19264,0.0011693,0.57174,0.005237,0
107,0.089067,0.36482,0.23374,0.0039216,0.088235,0.40058,0.0035274,0.89199,0.7433,0.19089,0.0032183,0.55629,0.042327,1
108,0.068533,0.31366,0.35677,0.0024778,-0.044118,0.40634,0.0024161,0.89895,0.7134,0.19264,0.0023019,0.60265,0.030508,0
109,0.084133,0.33842,0.24605,0.0031886,0.029412,0.45533,0.0028516,0.89199,0.75567,0.19615,0.001917,0.55408,0.012128,1
110,0.074133,0.34665,0.27241,0.0015022,-0.029412,0.43516,0.0014393,0.89199,0.72887,0.20315,0.0013122,0.59382,0.017396,1
111,0.085733,0.35948,0.22847,0.0035962,0.036765,0.41787,0.003147,0.88676,0.77835,0.23993,0.002892,0.54084,0.045596,1
112,0.077067,0.3202,0.30228,0.0013918,-0.022059,0.60807,0.0010375,0.85889,0.75567,0.2049,0.00064145,0.46137,0.030254,1
113,0.0604,0.32392,0.3058,0.0019348,-0.24265,0.4755,0.0015296,0.91115,0.68041,0.18039,0.0027528,0.49007,0.053966,0
114,0.0768,0.34289,0.36028,0.0088533,-0.058824,0.37176,0.0083063,0.89024,0.77113,0.27496,0.0099297,0.58057,0.046487,0
115,0.079067,0.33577,0.28822,0.0023931,0.0073529,0.42651,0.0021488,0.87631,0.69691,0.22942,0.0013929,0.55629,0.018452,1
116,0.0448,0.31422,0.40773,0.00089912,-0.19118,0.51009,0.00081485,0.89895,0.6732,0.16637,0.00092369,0.56071,0.015734,0
117,0.0604,0.30659,0.32337,0.0018671,-0.036765,0.50144,0.001596,0.89895,0.65258,0.14886,0.0017301,0.5298,0.047279,1
118,0.057067,0.24427,0.52548,0.0013215,-0.125,0.40346,0.0012283,0.82404,0.57938,0.12785,0.0012279,0.57395,0.045035,0
119,0.0696,0.27755,0.34271,0.0015224,-0.088235,0.34294,0.001205,0.71951,0.6701,0.1331,0.0010007,0.49007,0.02967,0
120,0.073733,0.35361,0.27065,0.0014316,-0.080882,0.43516,0.0012856,0.89547,0.7567,0.17338,0.0011033,0.55629,0.023568,1
121,0.072,0.3231,0.27065,0.0023621,-0.036765,0.4611,0.0021829,0.87805,0.71959,0.16462,0.0018034,0.57174,0.032095,1
122,0.114,0.38693,0.18453,0.0055495,0.21324,0.29971,0.0056927,0.88502,0.8,0.25569,0.0023276,0.63355,0.062921,1
123,0.083067,0.32774,0.32689,0.0014962,0.11765,0.41499,0.0014307,0.87282,0.69897,0.17688,0.00083572,0.59161,0.045433,1
124,0.0976,0.32445,0.26714,0.0016955,0.058824,0.57637,0.0013385,0.87979,0.78351,0.18214,0.00070377,0.48786,0.022474,1
125,0.084933,0.36573,0.33919,0.0042485,0.051471,0.37752,0.0040233,0.89373,0.76598,0.21891,0.0027491,0.58499,0.024816,0
126,0.074933,0.31088,0.40422,0.0054604,-0.125,0.35159,0.0057748,0.90767,0.66701,0.1979,0.01048,0.65342,0.078777,0
127,0.0564,0.29127,0.4833,0.0010772,-0.20588,0.49856,0.0010727,0.92509,0.65773,0.14711,0.001008,0.61589,0.037976,0
128,0.072,0.32623,0.29877,0.00097118,0,0.54467,0.00081485,0.8885,0.71959,0.15412,0.00051683,0.51876,0.011959,1
129,0.054933,0.31547,0.4007,0.0010458,-0.066176,0.46398,0.00094041,0.89721,0.71237,0.18739,0.0010666,0.55629,0.011726,0
130,0.0668,0.30666,0.35852,0.00090426,-0.073529,0.42651,0.00080286,0.86063,0.72371,0.20665,0.00062679,0.54967,0.017502,1
131,0.066933,0.33624,0.34271,0.0030244,-0.16176,0.48703,0.0027935,0.91812,0.75773,0.22242,0.0036288,0.57174,0.0047426,0
132,0.078267,0.36066,0.24605,0.0010724,0.125,0.42651,0.00096927,0.87805,0.76082,0.1944,0.00079174,0.5585,0.01171,1
133,0.062533,0.2733,0.57469,0.002778,-0.19118,0.40058,0.0031908,0.94251,0.64124,0.21716,0.0026501,0.71082,0.058167,0
134,0.066133,0.34218,0.29525,0.0011874,-0.051471,0.48991,0.0010555,0.88328,0.70928,0.17688,0.00083572,0.54967,0.01179,1
135,0.066,0.29107,0.37258,0.0026907,-0.0073529,0.4121,0.0025053,0.89547,0.63918,0.11033,0.0022982,0.57616,0.064622,0
136,0.076133,0.31278,0.31986,0.002125,0,0.48991,0.0019393,0.88502,0.74845,0.19089,0.0012792,0.56512,0.021452,1
137,0.0948,0.35403,0.26714,0.0057219,0.036765,0.36599,0.0052099,0.88676,0.79794,0.33275,0.0042519,0.56291,0.024495,2
138,0.074133,0.35379,0.27241,0.0010021,-0.0073529,0.49856,0.00085608,0.88502,0.70309,0.15762,0.00079907,0.52759,0.048612,0
139,0.11373,0.47743,0.23374,0.037973,0.0073529,0.33141,0.034187,0.90767,0.8701,0.49212,0.023704,0.55629,0.017849,0
140,0.067467,0.32254,0.26889,0.0019114,0.022059,0.48991,0.0016788,0.8885,0.7134,0.18564,0.0019244,0.54305,0.042801,1
141,0.074667,0.27763,0.4833,0.003081,-0.095588,0.34294,0.0030709,0.84669,0.67113,0.16813,0.0040137,0.61589,0.046684,0
142,0.12493,0.42734,0.12654,0.0087747,0.19118,0.36023,0.0079746,0.87979,0.84845,0.28722,0.003867,0.56291,0.0080885,2
143,0.064,0.30268,0.31986,0.0011551,-0.014706,0.42363,0.0010941,0.86237,0.67423,0.14711,0.00047284,0.58499,0.018638,1
144,0.0608,0.27881,0.41828,0.00086781,-0.066176,0.55331,0.00070203,0.87979,0.70103,0.14711,0.00079174,0.5011,0.030321,1
145,0.097733,0.40977,0.23902,0.012088,0.036765,0.37464,0.011221,0.89199,0.78969,0.29072,0.0068141,0.57395,0.018512,1
146,0.068933,0.31409,0.33743,0.0016553,-0.088235,0.3804,0.0016664,0.87456,0.66598,0.16112,0.0011106,0.62252,0.021494,1
147,0.0692,0.31455,0.31986,0.0017983,0.080882,0.68012,0.0014044,0.90592,0.75155,0.18039,0.0011326,0.48344,0.027957,1
148,0.0856,0.31435,0.33216,0.001208,0.058824,0.53602,0.0009584,0.88502,0.70103,0.17163,0.00089803,0.49007,0.022941,1
149,0.073867,0.35726,0.32865,0.0047933,-0.073529,0.46398,0.0044348,0.90941,0.76804,0.26095,0.0045122,0.57174,0.0054997,0
150,0.084933,0.36927,0.27065,0.001701,0.073529,0.67147,0.001307,0.88502,0.73814,0.2014,0.0012682,0.47461,0.021325,2
151,0.12013,0.38581,0.25659,0.016568,0.19853,0.2853,0.014802,0.86934,0.81959,0.42907,0.0070926,0.55188,0.053897,1
152,0.096133,0.35341,0.24605,0.0070556,0.15441,0.39769,0.006138,0.89199,0.75155,0.27145,0.0053699,0.53863,0.063499,1
153,0.047333,0.29512,0.47452,0.00091824,-0.044118,0.48127,0.00085233,0.91986,0.62474,0.14011,0.0014479,0.57395,0.045855,0
154,0.0808,0.34213,0.27065,0.0022206,-0.022059,0.43228,0.0020431,0.87282,0.66082,0.19089,0.0013306,0.56954,0.030354,1
155,0.40413,0.59339,0.19332,0.15166,0.073529,0.29395,0.1329,0.88676,0.84948,0.61121,0.091094,0.54305,0.041561,1
156,0.2456,0.54337,0.34271,0.0001269,-0.095588,0.2853,0.00010345,0.82578,0.91031,0.49387,0.00016495,0.50331,0.00063484,1
157,0.2048,0.49847,0.16169,0.0036872,0.24265,0.51873,0.0027073,0.78223,0.86598,0.29072,0.0023019,0.45475,0.032917,2
158,0.17307,0.3896,0.34798,0.021343,0.10294,0.45533,0.018279,0.8885,0.84845,0.38179,0.02137,0.5298,0.065089,2
159,0.2092,0.4764,0.20738,0.0042602,0.26471,0.5245,0.0034663,0.87805,0.88351,0.29947,0.0037094,0.50331,0.039475,1
160,0.14333,0.32761,0.28295,0.0019753,0.18382,0.32853,0.0022253,0.85714,0.65979,0.18564,0.0051133,0.69757,0.069404,1
161,0.35707,0.68091,0.13357,0.099672,0.20588,0.32565,0.094376,0.89199,0.89588,0.61296,0.054322,0.58499,0.023812,2
162,0.16147,0.32412,0.35501,0.0028896,0.014706,0.36023,0.0025847,0.78049,0.73814,0.19264,0.0028994,0.55408,0.0021424,0
163,0.2592,0.56848,0.12478,0.016419,0.29412,0.35735,0.015289,0.87282,0.91856,0.4641,0.011356,0.57616,0.016544,2
164,0.13987,0.34462,0.40246,0.083977,0.14706,0.2853,0.096112,0.86934,0.69588,0.30648,0.18727,0.70861,0.30299,1
165,0.12653,0.31291,0.3181,0.0027789,0.029412,0.37464,0.0030514,0.86063,0.70619,0.18739,0.0042996,0.67991,0.077718,1
166,0.178,0.38261,0.34271,0.013291,0,0.36023,0.011024,0.88153,0.87526,0.4028,0.014182,0.51214,0.094137,1
167,0.13333,0.29445,0.39719,0.014955,0.17647,0.28818,0.016772,0.83275,0.60825,0.18039,0.047556,0.69316,0.078868,1
168,0.21507,0.43679,0.22144,0.0018851,0,0.55043,0.0016402,0.89199,0.84845,0.29947,0.0014992,0.53863,0.031993,2
169,0.1244,0.35052,0.36555,0.069505,0.16176,0.27089,0.079228,0.84843,0.70619,0.23643,0.1168,0.70419,0.45922,1
170,0.13013,0.35248,0.34271,0.0136,0.15441,0.21326,0.014066,0.74216,0.70928,0.18214,0.02071,0.64018,0.1058,1
171,0.16347,0.3742,0.30931,0.0061253,0.31618,0.56196,0.0052707,0.88153,0.79691,0.21191,0.0067371,0.53201,0.022302,0
172,0.14227,0.32803,0.24605,0.0035536,0,0.25937,0.0027695,0.64808,0.82062,0.18739,0.00287,0.48124,0.073087,1
173,0.27907,0.46001,0.31459,1,0.088235,0.27954,1,0.88153,0.72062,0.43608,1,0.6181,0.021071,1
174,0.1584,0.32654,0.3761,0.012933,0.19853,0.317,0.013668,0.90767,0.67423,0.21016,0.022491,0.65342,0.10332,1
175,0.68613,1,0.11599,0.025978,0.014706,0.38905,0.01881,0.87805,0.94021,0.89842,0.0095888,0.44812,0.024103,2
176,0.1892,0.40456,0.26011,0.0017995,0.014706,0.49568,0.0013879,0.85017,0.87732,0.35377,0.0018144,0.47682,0.031924,2
177,0.22693,0.43243,0.27944,0.0090621,0.051471,0.39193,0.0082606,0.87631,0.83299,0.35377,0.010348,0.56291,0.10284,1
178,0.14813,0.31709,0.38137,0.022119,0.30147,0.27378,0.027243,0.87456,0.65773,0.19264,0.041192,0.76159,0.14199,1
179,0.092133,0.38444,0.37786,0.00099261,-0.088235,0.5072,0.00090818,0.86063,0.79485,0.21716,0.0012572,0.56512,0.10676,1
180,0.31507,0.52093,0.20211,0.0013502,0.044118,0.21902,0.0011068,0.78571,0.90619,0.50613,0.0015102,0.50773,0.011082,2
181,0.3544,0.44849,0.23726,0.042205,0.11029,0.28818,0.042748,0.83972,0.70515,0.39405,0.06648,0.62693,0.24866,2
182,0.33507,0.58705,0.14587,0.013055,0.22794,0.4438,0.011244,0.87282,0.82887,0.46235,0.0075325,0.53201,0.034206,2
183,0.27427,0.53394,0.14236,0.009668,0.18382,0.50144,0.007975,0.87805,0.93093,0.45709,0.0065172,0.50993,0.010109,2
184,0.36,0.5744,0.18102,0.299,0.11765,0.2853,0.28802,0.87456,0.81959,0.5394,0.1427,0.59603,0.0093588,2
185,0.2852,0.62193,0.10193,0.026094,0.59559,0.37752,0.024647,0.88676,0.93299,0.53065,0.014233,0.58499,0.022481,2
186,0.18387,0.43128,0.23023,0.0021875,0.044118,0.51585,0.0017718,0.87108,0.90722,0.30648,0.0031376,0.5011,0.017537,2
187,0.19533,0.41566,0.24956,0.16234,0.43382,0.36599,0.17567,0.87456,0.7732,0.29072,0.13828,0.66887,0.081977,2
188,0.19227,0.47022,0.2478,0.12853,0.27206,0.31988,0.12654,0.89024,0.85876,0.43433,0.090331,0.60927,0.049608,1
189,0.37867,0.46555,0.17575,0.0055922,0.25735,0.23343,0.0064255,0.86063,0.77216,0.29947,0.0077817,0.71082,0.082386,2
190,0.17533,0.37489,0.27768,0.17957,0.24265,0.24784,0.20692,0.87282,0.76495,0.27846,0.13284,0.71302,0.14881,1
191,0.30293,0.5099,0.21793,0.29559,0.125,0.32277,0.27124,0.86585,0.85155,0.51664,0.1537,0.56733,0.076481,2
192,0.18987,0.38622,0.31107,0.059206,0.41176,0.30548,0.065431,0.87108,0.73402,0.25394,0.081105,0.68433,0.13026,1
193,0.30667,0.48628,0.22496,0.025914,0.11765,0.41787,0.02002,0.84669,0.88247,0.4676,0.013251,0.47903,0.20966,2
194,0.6256,0.80168,0.10193,0.074287,-0.051471,0.36023,0.060758,0.88153,0.87938,0.68301,0.028653,0.50552,0.0071807,2
195,0.39067,0.51286,0.25132,0.041951,0,0.36599,0.037295,0.87108,0.81649,0.51489,0.028272,0.54967,0.13159,2
196,0.5952,0.72939,0.13181,0.17675,-0.058824,0.27378,0.15607,0.85889,0.85979,0.70928,0.10713,0.54525,0.051318,2
197,0.50333,0.58707,0.20914,0.026851,-0.029412,0.28818,0.022767,0.87282,0.85773,0.59895,0.032447,0.52539,0.011453,2
198,0.16107,0.39451,0.27065,0.01715,0.23529,0.43804,0.015995,0.89373,0.85876,0.29072,0.018741,0.57616,0.05101,1
199,0.17147,0.41846,0.19859,0.00037345,-0.14706,0.51009,0.0003111,0.86237,0.87835,0.30123,0.00054982,0.51435,0.0074659,2
200,0.13373,0.39077,0.32689,0.0046538,0.0073529,0.52161,0.0039805,0.88676,0.86392,0.30998,0.0067041,0.5298,0.10126,1
201,0.23773,0.48332,0.14587,0.041446,0.17647,0.27378,0.041924,0.86411,0.86392,0.37478,0.031963,0.62472,0.058315,1
202,0.36427,0.57213,0.14236,0.048177,0.088235,0.36311,0.042037,0.88502,0.87526,0.49912,0.024687,0.54084,0.091925,2
203,0.16707,0.37616,0.2812,0.046957,0.35294,0.29971,0.052183,0.88502,0.72577,0.24694,0.078569,0.68653,0.118,1
204,0.16093,0.38762,0.27241,0.0082915,0.14706,0.35735,0.0085717,0.87979,0.75258,0.26795,0.017092,0.64018,0.0561,1
205,0.13747,0.35125,0.30404,0.0058869,0.13971,0.45821,0.0057624,0.88153,0.78041,0.1979,0.005982,0.60486,0.14259,1
206,0.14933,0.37516,0.32865,0.001368,0.051471,0.49568,0.0011147,0.85366,0.83505,0.27145,0.0020636,0.50331,0.019044,1
207,0.1304,0.31151,0.42004,0.03866,0.125,0.28242,0.046572,0.87108,0.63608,0.2014,0.1001,0.74614,0.21089,1
208,0.19973,0.46739,0.20035,0.0057253,0.13971,0.53314,0.0042354,0.82404,0.86907,0.28196,0.0047797,0.45695,0.024536,2
209,0.3316,0.54713,0.16169,0.079123,0.16912,0.29395,0.080302,0.87282,0.82577,0.4711,0.069387,0.62693,0.055767,2
210,0.2264,0.4307,0.32337,0.017718,0.26471,0.27089,0.015922,0.89024,0.82268,0.5972,0.014548,0.55629,0.086416,2
211,0.1196,0.31413,0.36555,0.006326,0.080882,0.30548,0.0070053,0.86411,0.74021,0.18039,0.0087971,0.68433,0.033572,0
212,0.19973,0.44357,0.15641,0.038223,0.22059,0.22478,0.038964,0.85889,0.81237,0.30473,0.017814,0.63135,0.1085,1
213,0.1172,0.33444,0.37434,0.0015722,-0.036765,0.27666,0.0015248,0.87456,0.85155,0.47285,0.0015065,0.60044,0.030597,2
214,0.22893,0.62602,0.10193,0.051261,0.19118,0.24784,0.048859,0.88328,0.93505,0.64799,0.022235,0.5894,0.053618,2
215,0.2232,0.48225,0.20562,0.0010398,0.56618,0.34294,0.00093966,0.85889,0.9,0.50788,0.00064878,0.5585,0.018145,2
216,0.063067,0.33513,0.29701,0.00047451,-0.036765,0.64553,0.00041417,0.87631,0.80928,0.24518,0.00020893,0.54084,0.18397,2
217,0.076267,0.30174,0.34271,0.00063009,-0.13971,0.45821,0.00053411,0.76132,0.79588,0.2014,0.00026391,0.52539,0.1263,2
218,0.32253,0.64446,0.16696,0.0306,0.16176,0.22478,0.025052,0.86063,0.9567,0.91769,0.017088,0.50552,0.020637,2
219,0.20373,0.43214,0.20562,0.0017062,0.125,0.48991,0.0011998,0.81533,0.91237,0.42557,0.0008907,0.43488,0.013787,2
220,0.0832,0.397,0.19508,0.00023437,-0.088235,0.47839,0.00024063,0.8676,0.86701,0.24869,0.00016495,0.63576,0.12816,2
221,0.2672,0.62631,0.094903,0.00097927,0.095588,0.20461,0.00078824,0.83449,0.96289,0.67951,0.00054249,0.4989,0.00082359,2
222,0.076,0.268,0.40422,0.00088241,-0.036765,0.43228,0.0010116,0.87805,0.7433,0.25219,0.00094935,0.70861,0.045846,2
223,0.0816,0.23905,0.471,0.0003848,-0.029412,0.48415,0.00034333,0.87108,0.70309,0.22417,0.00056081,0.55188,0.058495,2
224,0.076267,0.28549,0.32513,0.00057966,-0.11029,0.31124,0.00038943,0.56969,0.79897,0.20841,0.00020893,0.41501,0.062763,1
225,0.1788,0.44075,0.23374,0.00036799,0.39706,0.42651,0.00029535,0.85366,0.93093,0.4676,0.00015761,0.49669,0.02323,1
226,0.154,0.38148,0.21265,0.0029239,0.15441,0.56772,0.002506,0.8676,0.82577,0.30823,0.0018071,0.5298,0.045397,2
227,0.1024,0.38045,0.23023,0.00019371,-0.029412,0.4928,0.00015143,0.84146,0.78351,0.23643,0.00020893,0.48344,0.025081,1
228,0.31467,0.77505,0.036907,0.018464,1,0.12104,0.020794,0.87282,1,0.90893,0.0046185,0.69757,0.032911,2
229,0.49213,0.71196,0.13708,0.0043762,0.24265,0.086455,0.0036687,0.78746,0.89278,0.74606,0.0019317,0.51876,0.029799,2
230,0.2956,0.55514,0.070299,0.0020875,0.58088,0.17291,0.00225,0.8676,0.95361,0.46585,0.0012353,0.66667,0.17638,2
231,0.19613,0.48941,0.1406,0.054303,0.23529,0.25072,0.053404,0.8676,0.94124,0.55692,0.031479,0.60927,0.13962,2
232,0.13987,0.38744,0.20562,0.0048475,0.16912,0.42075,0.0035623,0.74564,0.8299,0.23643,0.0024888,0.45475,0.045655,1
233,0.2676,0.47465,0.13181,0.0046002,0.29412,0.2536,0.0044532,0.84669,0.88041,0.41681,0.0023386,0.59823,0.068792,2
234,0.2408,0.58156,0.070299,0.00049972,0.10294,0.16427,0.00037706,0.81882,0.9701,0.54641,0.00026025,0.46578,0.0014125,2
235,0.274,0.56043,0.1283,0.001307,0.16176,0.22478,0.0010161,0.81882,0.95155,0.6042,0.00049484,0.48124,0.040455,2
236,0.25253,0.47611,0.26362,0.0014661,-0.0073529,0.19885,0.00093667,0.79791,0.9701,0.76357,0.0013892,0.39514,0.031409,2
237,0.2844,0.49731,0.12654,8.2989e-05,0.095588,0.33429,5.7722e-05,0.84669,0.95979,0.61121,5.1316e-05,0.43046,0.0014227,2
238,0.10027,0.339,0.31634,0.0008259,-0.014706,0.48991,0.00061732,0.79617,0.80206,0.28196,0.00072576,0.46137,0.10325,2
239,0.11467,0.39647,0.24605,0.00016566,0.058824,0.37752,0.00015105,0.86585,0.88866,0.34851,0.00016128,0.56512,0.076829,2
240,0.25053,0.62422,0.091388,0.055367,0.051471,0.27666,0.050033,0.87456,0.94639,0.63923,0.024427,0.5585,0.015722,2
241,0.061467,0.36435,0.21441,0.00017039,-0.38235,0.5072,0.00015742,0.87108,0.88969,0.28196,0.00012463,0.57174,0.14716,2
242,0.1072,0.3773,0.21265,0.00084155,-0.18382,0.42075,0.00080248,0.82056,0.79381,0.2697,0.00030057,0.5894,0.21672,2
243,0.15387,0.41199,0.22671,0.00082065,-0.125,0.1902,0.00078711,0.80662,0.81959,0.34151,0.00057548,0.59382,0.0027681,2
244,0.2452,0.47894,0.20562,0.004616,0.20588,0.27089,0.0037358,0.8554,0.94227,0.63748,0.0033942,0.5011,0.093428,2
245,0.22933,0.52687,0.16169,0.026419,0.23529,0.27666,0.022397,0.87108,0.95155,0.69177,0.015893,0.52539,0.087328,2
246,0.11267,0.37429,0.30404,0.0015975,0.066176,0.51873,0.0013819,0.89024,0.79278,0.28371,0.0012572,0.53422,0.35671,2
247,0.10373,0.34496,0.20562,0.00063944,-0.19118,0.4121,0.00054573,0.75436,0.8433,0.23117,0.00014295,0.52759,0.26546,1
248,0.11693,0.37189,0.21441,0.0021539,0.14706,0.41787,0.0018958,0.8223,0.84845,0.25569,0.0011949,0.54525,0.18178,2
249,0.15853,0.41624,0.17926,0.012213,0.19118,0.43804,0.010895,0.8885,0.87629,0.38529,0.0080933,0.55188,0.067094,2
250,0.13947,0.41235,0.14587,0.001385,-0.014706,0.27089,0.0014063,0.83798,0.82062,0.21891,0.0012609,0.62914,0.16605,2
251,0.14547,0.37816,0.28822,0.0025033,0.066176,0.39769,0.0024573,0.88502,0.83608,0.36778,0.002137,0.60706,0.15063,1
252,0.1616,0.38161,0.22144,0.003512,0.25,0.43804,0.0033524,0.88502,0.83196,0.3275,0.0029983,0.59161,0.05989,2
253,0.12787,0.34456,0.21793,0.0028543,0.10294,0.37464,0.003093,0.86934,0.73608,0.23643,0.0014442,0.67108,0.11934,1
254,0.0884,0.33613,0.3304,0.0021337,-0.125,0.4755,0.0020457,0.89024,0.78041,0.2697,0.0015175,0.59382,0.09335,1
255,0.32627,0.54123,0.12654,0.00039309,0.27206,0.35159,0.00031522,0.86237,0.96289,0.64448,0.00024192,0.49669,0.018827,2
256,0.22947,0.55645,0.098418,0.0015256,0.53676,0.21037,0.0012811,0.84146,0.96186,0.53065,0.00087604,0.51876,0.050114,2
257,0.1064,0.36462,0.20387,0.00047062,-0.014706,0.55908,0.0004509,0.9007,0.84124,0.34851,0.00012463,0.59382,0.074625,2
258,1,0.90768,0.10896,0.0015623,-0.029412,0.19597,0.00092879,0.8101,0.99278,1,0.0010923,0.36865,0.0040598,2
259,0.090533,0.31471,0.34271,0.0015214,-0.13971,0.36311,0.0016286,0.86585,0.74227,0.20841,0.00075875,0.66225,0.13897,2
260,0.12693,0.38172,0.26186,0.014862,0.18382,0.43804,0.013698,0.89024,0.83814,0.32049,0.010608,0.56954,0.13247,1
261,0.12627,0.38575,0.16872,0.00062883,-0.051471,0.32277,0.00059483,0.86237,0.91134,0.34151,0.00043985,0.58499,0.075091,2
262,0.10987,0.34807,0.25483,0.001304,-0.066176,0.42363,0.0013096,0.88328,0.80515,0.32925,0.0012792,0.62031,0.03732,2
263,0.358,0.64036,0.10721,0.0020684,0.21324,0.14409,0.0016683,0.80488,0.98247,0.74431,0.0011253,0.4989,0.083843,2
264,0.098533,0.29182,0.39719,0.00062158,0.38235,0.31124,0.00062969,0.86411,0.72165,0.34326,0.00084305,0.62693,0.07755,2
265,0.4776,0.78575,0.18278,0.0006927,0.39706,0.097983,0.00043591,0.7892,0.96495,0.84939,0.00070743,0.38852,0.026079,2
266,0.076133,0.35864,0.17575,0.00028857,-0.21324,0.63689,0.00023426,0.87108,0.81753,0.23468,0.00010996,0.50331,0.047377,2
267,0.42333,0.63778,0.15817,0.0024737,0.21324,0.095101,0.0015326,0.72822,0.96186,0.84588,0.00103,0.38411,0.0055627,2
268,0.216,0.52071,0.094903,0.0021593,0.30882,0.21614,0.0019948,0.85889,0.96907,0.55517,0.0016714,0.57174,0.013438,2
269,0.0944,0.39562,0.20035,0.00051747,-0.095588,0.5245,0.00048839,0.85714,0.84227,0.25044,0.0002126,0.58499,0.22454,2
270,0.1872,0.42162,0.21968,0.019007,0.56618,0.25937,0.019128,0.86934,0.82062,0.37828,0.011301,0.62252,0.30818,2
271,0.1028,0.35597,0.22671,0.0010338,0.014706,0.46974,0.0010446,0.88502,0.81959,0.27145,0.00039587,0.62472,0.21986,2
272,0.3852,0.85294,0.12127,0.092713,0.022059,0.38329,0.084789,0.9007,0.8701,0.69877,0.046313,0.56512,0.0019221,2
273,0.1964,0.57931,0.16344,0.090046,0.036765,0.42363,0.079023,0.90418,0.84948,0.51839,0.052269,0.54305,0.0085229,2
